Product Name,Transaction Count,Rating Score,Rating Count,Product Score,Response Time,SLA,Price,Category,Delivery Mode,Delivery Time,Created On,Product Score Missing
智能图像分析-智能CANYONBICYCLES品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能EASYSPIRIT品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CINEMAX品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能RAISINWHEATS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能VIOLETCRUMBLE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SERGIOTACCHINI品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能上海白醋商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
印刷文字识别-智能快手我页截屏录屏拍屏识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能潘婷商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能GMC品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能VERABRADLEY品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能中信地产品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能LECREUSET品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能苏菲品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能东鹏商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能VINCECAMUTO品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能好太太商品SKU产品检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能NIXON品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能LOSTCOAST品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能PIZZERIAVENTI品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能TARTNTINYS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能IFR品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
印刷文字识别-智能电线电缆制造工国家职业资格证书/电线电缆制造工职业技能等级证书识别-艾科瑞特（iCREDIT...,10,5.0,1.0,3.3,,,0.01,,API,,2021-11-09,1
【H5快速建站】云官网建站|千套模板样式|响应式网站|四合一建站|服务热线：020-28185502,10,5.0,2.0,,,,1.0,,SaaS,,2019-08-22,0
智能图像分析-智能BYNORD品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BEAULIEU品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能GLASHUTTEORIGINAL品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能PETRONOR品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能PACON品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ATALA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能GALP品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BADGLEYMISCHKA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能北冰洋商品SKU产品检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CLAUSSEN品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能AOC品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能PACSAFE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能KETELONE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BREAKSTONES品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BLUESTRATOS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CAPTAINSTAG品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能RAPHA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能鲁花品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能RAPHA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能鲁花品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MIQUELRIUS1品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CALTEXWOOLWORTHS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MURPHYUSA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能中国工商银行品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能NAKAMICHI品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能999品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MAIZENA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能LOTOS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能大宝商品SKU产品检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能PERDOMO品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能PADDYPALLIN品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SOWDEN品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BLAUPUNKT品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
艾科瑞特（iCREDIT）-智能图像识别-智能人脸人体姿态识别比对管理搜索统计查询,10,5.0,63.0,3.3,,,0.01,,API,,2019-04-01,1
智能图像分析-智能百岁山商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BOSE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能乐堡啤酒商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CARLING品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能牧童咖啡品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MOSERBAER品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能HOOTERS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
自然语言处理-智能汽车用品美容清洗喷漆电商数据产品属性要素提取抽取识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能GALAK品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能NANDOS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能伊利品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能泸州老白干商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能哈德门商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能零度可乐商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能零度可乐商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能金顺镇江香醋商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能YINSHIDAI银时代品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能KARLKANI品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能HASEBIKES品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ORYANY品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
印刷文字识别–智能代理记账许可证识别-艾科瑞特（iCREDIT）,10,5.0,411.0,3.3,,,0.01,,API,,,1
自然语言处理-智能美妆护肤男士面部护肤男士眼霜眼部精华电商数据产品属性要素提取抽取识别-艾科瑞特...,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能农夫山泉维他命水商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能GINSTERS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能谷物商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ASPIRIN品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能四川高粱酒商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SAIPA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能INFACARE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能永丰商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能EPSON品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BURTSBEES品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能7PE七波辉品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能FRUIT2O品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能云南白药品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能FRYE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BOSIDENG波司登品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能蒙牛酸酸乳商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ORIENT品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ZARA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能雪碧商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能麒麟商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能PANOZ品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能HUBLOT品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SHURE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CURRYS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
印刷文字识别-智能水泥生产工国家职业资格证书/水泥生产工职业技能等级证书识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,2021-11-09,1
智能图像分析-智能MARIMEKKO品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BAWLS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能HILLEBERG品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能RYB红黄蓝品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CAREBEARS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CIROC品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能COSAN品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
自然语言处理-智能珠宝首饰翡翠翡翠手镯电商数据产品属性要素提取抽取识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,2021-12-10,1
自然语言处理-智能运动户外体育用品羽毛球服电商数据产品属性要素提取抽取识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,,1
印刷文字识别-智能青团社兼职岗位详情页截屏录屏拍屏识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
印刷文字识别-智能易捷加油我的会员二维码页截屏录屏拍屏识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能TURUNSINAPPI品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能OHHENRY品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能TOMMYHILFIGER品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能龙牡壮骨颗粒品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能UNDERARMOUR品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能日丰管品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能虎牌啤酒商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BROWNJORDAN品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SKINY品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能TOPPERSPIZZA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能LOWA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CASLON卡西龙品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能娇子品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能TACOJOHNS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CIF品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能PETROCANADA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能1号店品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能延中商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
自然语言处理-智能美妆护肤美妆工具化妆刷电商数据产品属性要素提取抽取识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能双喜商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
自然语言处理-智能家居日用家装软饰节庆饰品电商数据产品属性要素提取抽取识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MISSSIXTY品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能WESTONSCIDER品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能AUDISON品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BRINE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BLOOMINGDALES品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能TRESGENERACIONES品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
印刷文字识别-智能水工监测工国家职业资格证书/水工监测工职业技能等级证书识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,,1
自然语言处理-智能玩具乐器早教智能玩具早教启智电商数据产品属性要素提取抽取识别-艾科瑞特（iCREDIT）,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能HUNOR品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
印刷文字识别-智能手机天猫我的天猫积分页截屏录屏拍屏识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能COLUMBIA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ATHLETICDNA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.3,,,0.01,,API,,,1
智能图像分析-智能故宫博物院品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能PIPSQUEAK品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BRUNOBANANI品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能重庆老火锅底料商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CAFFERITAZZA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,2022-07-25,1
智能图像分析-智能力保健商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,2022-07-06,1
智能图像分析-智能海天商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,2022-07-06,1
智能图像分析-智能BIGGBYCOFFEE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,2022-07-08,1
智能图像分析-智能家安空调清洗剂商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,2022-07-28,1
智能图像分析-智能CHIPSMORE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,2022-07-11,1
智能图像分析-智能AMPOL品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,2022-07-11,1
智能图像分析-智能浪奇品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,2022-07-27,1
智能图像分析-智能WIDMERBROTHERS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,2022-07-26,1
智能图像分析-智能WIDMERBROTHERS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,2022-07-26,1
智能图像分析-智能HUDSONSCOFFEE品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,2022-07-25,1
智能图像分析-智能SCHWARZKOPF品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能椰泰商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CURTIS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ADCO品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能BLUEBERRYMORNING品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能TUDOR帝舵维修品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SIXPOINT品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能LANCOME品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能佳惠生商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能SHELLVPOWER品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MCDONALDS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CAMAY品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能LLOYDS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MARVEL品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CHERY品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能MORPHYRICHARDS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能COVERGIRL品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能妮维雅商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能ELTA品牌LOGO检测与识别-艾科瑞特科技,10,5.0,2.0,3.3,,,0.01,,API,,,1
智能图像分析-智能AMAT品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能CHIVAS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
智能图像分析-智能NESTLECORNFLAKES品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.3,,,0.01,,API,,,1
